State,2024,,2023,,2022,,2021,,2020 (41),,2019,,2018,,2017 (40),,2017,,2016,,2015,,2014,,2013 (39),,2013 (38),,2012,,2011,,2010 (37),,2009 (36),,2008,,2007,,2006,,2005,,2004 (revised),,2003,,2002,,2001,,2000 (30),,1999 (29),,1998,,1997,,1996,,1995 (25),,1994 (24),,1993 (23),,1992 (22),,1991,,1990,,1989,,1988,,1987 (21),,1986,,1985 (20),,1984 (19),
,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error,Median income,Standard error
Illinois,"84,210","4,235","90,090","3,618","83,170","2,521","90,990","2,033","89,160","2,671","90,170","3,182","86,270","2,771","82,770","2,092","81,060","2,508","78,370","2,248","77,810","2,575","70,680","2,092","70,410","4,291","74,660","2,277","68,360","1,755","68,190","1,850","70,440","2,047","74,420","1,325","74,660","1,858","76,310","1,381","72,550","1,740","74,240","1,512","72,720","1,299","73,050","1,734","70,540","1,414","77,200","1,470","78,760","1,652","81,950","1,818","77,950","2,228","75,550","1,431","73,940","2,069","73,040","1,679","68,900","1,569","65,940","1,626","64,890","1,547","67,240","1,506","71,120","1,582","71,730","1,428","70,630","1,804","67,190","1,330","67,990","1,626","64,830","1,363","64,020","1,528"
Indiana,"76,710","3,868","78,900","3,534","74,650","2,896","80,590","2,892","80,130","5,009","80,830","3,772","73,660","2,456","73,730","2,076","73,870","2,542","71,620","3,673","66,960","2,166","61,860","2,501","64,560","5,885","65,990","4,203","60,980","2,361","59,850","3,110","64,070","3,573","62,360","1,527","65,220","1,661","68,970","1,824","67,680","1,842","65,090","1,687","66,810","1,817","68,640","1,551","67,790","1,235","67,520","1,585","69,870","1,161","72,230","3,041","71,730","2,869","71,170","2,165","65,700","2,426","64,050","2,770","54,710","2,027","59,150","2,731","58,670","2,704","57,130","1,944","58,850","2,402","59,350","2,342","62,900","2,227","55,870","2,342","58,290","1,818","59,110","1,632","61,380","1,914"
Iowa,"85,480","4,021","82,950","4,712","81,360","3,576","83,160","4,028","82,540","4,014","80,050","4,859","84,520","3,579","79,630","5,972","79,650","6,916","75,450","3,171","78,380","4,218","74,410","4,408","78,530","8,007","71,610","2,568","70,610","2,825","67,630","2,658","68,060","1,863","71,390","2,161","70,300","1,813","71,080","2,109","71,740","2,222","71,320","2,054","68,480","2,401","66,950","1,430","67,790","1,903","68,520","1,894","70,090","1,387","72,690","1,999","66,830","2,170","61,820","2,346","62,080","2,854","68,150","1,807","64,970","2,514","57,520","2,489","59,110","1,999","60,210","2,134","59,640","2,155","60,190","1,815","58,150","2,579","55,050","2,262","57,600","1,924","54,550","1,575","53,540","2,008"
Kansas,"87,690","4,442","87,030","5,663","77,870","3,668","87,230","4,837","87,660","4,356","88,660","5,247","78,640","2,493","71,390","2,430","72,610","3,636","72,530","4,172","70,670","4,806","68,790","3,685","62,420","5,869","67,210","1,955","66,060","2,394","62,150","2,626","63,950","2,522","62,940","2,517","67,120","1,977","70,480","2,623","67,900","1,866","64,460","1,511","64,810","2,760","71,560","2,145","70,390","1,729","69,250","1,864","70,200","1,997","66,060","3,675","66,280","2,919","66,740","2,954","60,910","2,729","58,210","1,767","55,620","2,090","59,750","2,296","62,410","2,338","61,780","1,970","65,380","2,577","61,560","2,081","61,160","2,758","63,470","2,233","61,360","2,006","59,410","2,693","66,390","2,458"
Kentucky,"64,790","3,222","63,590","3,887","59,560","4,329","63,870","3,474","68,080","2,823","67,460","3,095","67,100","4,511","62,320","2,365","64,430","1,711","57,920","2,560","54,600","2,923","55,070","2,034","58,580","5,122","55,030","2,446","54,280","2,510","53,670","2,487","57,070","3,920","60,050","1,848","57,690","1,138","57,340","1,760","58,860","1,567","56,290","1,377","56,200","1,922","59,760","1,386","60,710","1,443","64,270","1,687","62,010","1,450","59,670","2,625","65,450","2,728","61,220","3,036","60,590","2,690","57,190","2,204","52,230","2,019","48,920","2,190","48,300","2,589","50,110","2,206","54,160","2,651","53,360","2,764","47,620","1,916","51,290","2,329","50,970","2,580","45,260","1,950","47,660","2,908"
Louisiana,"60,740","1,634","59,140","2,429","62,180","2,157","65,680","3,305","61,390","1,922","62,670","1,712","61,460","2,157","54,660","2,620","55,080","1,823","53,870","1,528","59,150","2,756","54,580","2,397","60,600","3,320","51,720","3,729","51,640","2,128","54,750","2,598","54,570","4,510","63,950","2,552","55,460","2,083","60,040","1,362","54,390","2,124","57,110","1,989","57,500","1,962","54,210","1,784","56,160","2,078","55,720","1,998","52,520","1,416","57,760","2,200","57,290","2,997","60,870","2,838","56,570","2,411","53,620","2,091","50,430","2,948","52,810","2,336","52,320","2,349","53,350","2,438","48,970","3,453","52,390","4,256","49,040","3,526","52,960","2,129","53,580","2,452","55,210","1,898","51,080","2,372"
Maine,"90,730","4,232","77,700","4,273","80,130","3,779","81,680","3,550","76,400","4,122","80,650","6,062","72,150","6,990","66,890","3,916","64,820","2,693","64,930","4,272","65,380","2,485","66,560","2,794","71,740","5,043","65,430","2,549","64,950","2,969","66,920","2,671","66,550","2,342","66,860","2,448","66,210","2,013","69,610","2,032","68,030","2,679","67,370","2,198","65,230","1,930","60,040","1,529","60,860","1,397","61,220","1,592","63,720","1,458","68,740","2,333","64,340","1,894","59,970","2,381","64,860","2,264","64,960","2,087","59,540","3,019","55,070","2,414","60,910","2,110","58,770","2,642","60,020","3,436","64,670","3,183","63,160","2,254","58,550","2,528","60,080","2,488","53,490","2,093","55,660","2,383"
Maryland,"109,700","4,688","104,600","6,092","115,400","5,709","111,700","5,158","113,700","5,081","115,800","3,980","106,000","4,097","103,000","4,571","101,700","4,582","94,170","3,308","94,790","3,467","98,030","5,498","90,530","3,877","85,190","5,725","94,910","2,446","92,760","2,862","89,150","3,189","90,350","2,356","89,320","2,480","95,380","2,414","94,900","2,386","92,820","2,266","90,120","2,670","84,630","1,979","93,160","2,530","89,510","2,762","93,240","2,394","92,340","3,921","90,300","3,901","85,430","2,701","82,230","4,795","78,740","3,122","76,980","2,750","80,150","2,573","76,510","3,344","77,930","2,988","84,920","3,488","82,540","2,720","87,440","2,861","86,750","3,443","78,490","2,657","78,560","2,518","80,080","3,103"
Massachusetts,"113,900","5,829","109,300","3,199","99,720","3,497","99,390","4,706","105,300","7,589","106,300","3,427","106,200","3,425","95,660","3,004","91,880","4,176","92,260","3,717","87,410","3,594","81,280","3,426","81,620","6,922","82,190","4,511","84,100","4,985","85,260","4,345","84,610","3,045","83,570","2,462","84,560","2,347","84,970","3,242","82,470","3,099","85,920","2,690","82,100","2,631","82,440","1,542","82,340","1,904","87,370","2,538","79,940","2,320","77,830","3,578","76,450","3,540","76,900","2,531","73,820","3,611","74,010","2,830","79,540","2,082","74,380","1,905","74,780","1,518","75,310","1,666","79,220","1,810","82,700","1,613","79,460","2,007","79,980","1,776","77,810","1,885","73,530","2,112","72,670","1,868"
Michigan,"79,460","2,688","78,950","3,042","73,550","2,978","74,040","4,385","77,240","3,828","77,710","2,037","74,350","2,344","70,770","2,868","72,390","2,932","72,890","2,436","69,820","2,583","66,930","1,543","73,840","2,072","63,700","2,910","66,080","2,002","65,830","2,483","64,260","2,412","64,740","1,412","69,800","1,618","71,750","1,160","72,510","1,440","70,450","1,403","66,690","1,354","72,840","1,537","70,540","1,841","75,320","1,451","77,820","1,872","81,520","1,815","75,500","1,656","70,900","2,028","73,320","2,137","69,890","1,907","69,300","1,345","65,550","1,369","66,360","1,565","67,730","1,453","65,430","1,449","70,530","1,810","70,510","1,452","68,720","1,796","68,230","1,662","63,200","2,185","61,900","1,712"
Minnesota,"92,350","2,000","92,680","3,241","96,350","4,591","92,360","5,798","94,460","4,070","98,680","3,621","88,330","4,497","87,800","5,833","90,240","3,753","89,650","5,164","88,530","3,945","86,550","4,128","83,970","5,211","79,510","2,406","81,640","1,769","77,870","3,205","72,650","2,230","78,950","1,741","77,000","2,001","84,380","2,744","83,790","1,816","83,160","1,908","88,550","1,689","85,460","1,987","90,210","1,975","88,090","1,896","92,760","2,912","83,200","2,701","86,520","3,818","77,890","2,763","76,620","2,290","72,780","3,546","66,080","2,671","67,600","2,432","63,720","2,667","62,170","2,417","68,770","2,247","69,180","2,929","69,590","2,490","69,670","2,761","67,820","2,949","62,190","2,664","65,870","2,464"
Mississippi,"55,980","1,216","56,490","2,455","51,820","2,587","53,550","2,072","54,140","3,146","54,280","3,632","52,620","2,834","54,300","2,252","54,500","2,765","52,470","1,565","51,570","1,379","45,720","1,665","42,210","3,564","53,330","2,799","48,410","2,043","55,340","3,186","52,990","3,930","49,380","1,835","51,090","1,164","54,180","1,382","51,770","2,360","50,430","1,982","54,850","1,787","52,950","1,801","51,000","1,265","50,430","1,983","58,640","2,315","57,450","2,490","52,570","2,091","52,150","2,536","49,870","2,460","50,920","1,972","49,880","1,477","44,540","2,466","42,300","2,209","41,070","2,221","44,100","1,753","45,640","2,170","43,460","2,124","45,930","2,235","42,350","1,639","42,790","1,614","41,590","1,973"
Missouri,"78,390","3,365","80,310","3,764","76,240","4,303","73,010","3,111","74,580","3,256","73,440","3,554","75,920","3,003","70,930","2,927","71,370","3,276","70,240","2,195","76,250","3,358","72,890","3,900","60,440","5,396","65,680","4,827","65,750","2,698","61,640","2,905","63,620","2,995","68,650","2,245","64,540","1,607","66,860","1,604","66,450","2,090","65,930","1,517","66,500","1,693","70,800","1,416","70,650","1,774","69,120","2,013","77,110","2,030","73,200","2,107","72,580","3,372","66,890","3,770","64,050","2,828","66,810","2,634","59,290","2,832","57,560","2,942","56,270","2,984","58,890","2,984","59,730","3,047","60,720","1,710","56,080","2,603","58,840","2,895","56,230","1,980","57,190","1,585","56,000","1,927"
Montana,"81,920","4,356","81,270","4,175","77,790","3,068","74,630","5,740","68,060","2,994","72,950","2,780","70,940","3,537","72,030","2,789","74,140","3,248","72,870","3,677","66,200","3,783","65,770","2,288","56,390","7,762","57,610","4,245","59,570","3,389","54,240","2,742","57,320","2,565","56,920","1,410","60,140","2,473","63,450","2,469","61,270","1,039","57,230","1,781","53,590","1,119","55,180","1,726","57,530","2,002","53,720","1,232","56,040","1,712","54,900","1,709","57,010","2,045","53,460","2,095","53,620","2,927","53,250","2,120","54,270","2,447","53,120","1,937","54,550","1,497","52,360","1,877","51,090","2,148","54,300","3,004","53,180","1,983","50,790","1,982","52,140","1,921","52,750","2,086","52,660","1,941"
Nebraska,"86,140","3,626","91,500","4,348","83,540","3,356","89,680","4,550","86,660","2,942","88,560","3,950","83,110","4,837","74,760","3,501","74,800","3,573","75,800","3,419","77,890","3,783","73,200","2,901","75,220","5,505","70,200","2,369","68,960","3,566","74,900","3,627","72,900","2,445","69,810","2,332","71,120","1,758","71,470","2,004","71,760","2,221","73,510","2,219","69,110","2,102","71,140","2,113","70,680","1,714","72,920","1,866","71,380","1,741","68,320","2,416","65,740","2,797","63,490","2,796","63,580","2,804","63,180","2,216","62,440","2,192","62,230","1,672","61,800","2,203","62,310","2,124","60,060","2,465","60,320","3,486","60,190","2,297","57,720","1,888","55,840","2,088","56,830","2,383","57,680","2,062"
Nevada,"80,590","3,805","83,410","3,725","77,100","3,789","73,870","4,018","73,360","2,911","85,930","4,200","76,090","2,602","72,820","3,704","70,950","3,813","70,770","2,728","66,990","2,926","64,190","2,363","67,680","4,149","59,220","3,694","62,540","3,347","63,350","3,594","71,090","2,669","72,400","1,544","76,750","3,726","78,560","1,881","77,930","1,866","73,950","2,577","74,500","2,181","73,100","2,514","74,250","1,917","75,920","1,889","78,240","1,729","73,330","3,120","71,770","2,212","71,100","2,884","72,040","3,019","69,230","2,521","70,450","3,013","71,880","2,163","65,620","1,637","69,460","3,298","69,990","2,577","67,240","2,173","66,940","2,287","66,680","2,798","67,240","2,295","60,670","2,620","69,480","2,744"
New Hampshire,"111,800","6,708","101,300","4,903","90,580","5,920","102,000","5,532","106,600","4,176","105,300","3,298","100,000","4,174","94,890","4,945","93,850","3,815","97,360","3,719","97,470","4,533","94,470","4,187","90,200","5,178","93,100","4,257","89,600","2,938","88,720","2,225","92,520","2,292","90,270","2,612","92,770","4,492","98,210","2,683","92,370","2,205","87,410","3,108","89,670","2,090","89,900","2,110","91,360","2,129","85,830","1,202","87,070","2,125","81,460","3,453","81,170","3,369","75,030","2,935","73,660","3,241","75,150","2,985","69,220","3,608","76,190","3,251","81,100","3,953","75,990","2,824","89,180","2,870","86,010","3,142","82,830","2,701","80,220","3,597","78,350","2,126","68,830","2,800","69,850","1,981"
New Jersey,"103,500","3,156","93,960","4,963","98,430","3,680","101,700","5,455","102,600","4,865","106,300","4,931","91,230","3,499","89,380","5,181","91,590","3,763","87,410","3,660","88,050","4,034","83,970","3,466","83,220","5,827","80,650","3,992","88,110","2,590","83,950","4,078","87,430","3,392","91,180","2,701","91,550","3,220","87,940","2,119","101,400","2,950","97,200","3,462","87,240","2,025","90,670","1,655","90,120","2,651","86,570","1,560","86,180","1,694","87,970","2,485","89,960","2,593","87,880","2,606","88,730","2,275","84,270","2,686","83,040","2,090","81,280","1,979","80,210","1,730","84,460","2,178","84,650","1,888","89,650","2,173","86,810","1,574","84,940","1,970","81,340","2,159","80,760","1,676","74,870","2,156"
New Mexico,"64,140","3,208","62,560","2,732","60,150","2,503","61,380","3,607","61,060","2,062","64,370","2,662","59,380","2,708","57,210","2,291","60,040","2,470","61,860","3,780","58,110","3,716","60,090","4,263","52,430","5,754","54,990","3,485","57,370","2,995","56,540","2,901","62,670","4,188","61,290","2,103","59,020","1,936","64,460","2,142","59,670","1,874","59,740","2,608","62,440","2,500","56,790","1,848","58,560","1,752","55,390","2,070","60,000","2,134","57,620","3,088","56,950","2,524","55,060","2,117","46,890","2,039","49,870","2,110","52,840","2,714","53,700","1,712","53,180","2,770","55,970","2,520","54,720","2,290","51,800","2,358","46,160","1,993","51,500","1,541","50,900","1,777","53,240","2,672","55,610","2,774"
New York,"86,830","3,405","83,710","2,030","80,920","2,142","83,720","3,181","82,350","2,875","87,080","2,060","82,740","2,118","77,220","2,161","78,350","2,626","78,440","1,794","74,710","2,840","69,900","2,292","65,230","2,959","70,290","2,143","63,000","2,094","68,190","1,355","69,120","1,833","70,680",843,"70,740",956,"71,130","1,334","71,880","1,474","72,360","1,269","70,470","1,250","69,220","1,411","69,310",958,"70,420","1,003","69,660",993,"70,730","1,555","67,510","1,403","65,510","1,160","66,190","1,394","63,370","1,374","62,650",937,"63,610","1,116","63,860","1,088","67,050","1,135","69,040","1,117","72,180","1,038","69,170","1,598","65,450","1,131","64,180","1,216","61,620","1,363","59,370","1,124"
North Carolina,"67,220","2,992","70,390","3,371","69,370","3,194","72,210","2,413","72,480","1,977","74,120","1,998","65,640","2,166","62,170","2,782","63,160","2,208","68,640","2,080","65,430","1,730","60,210","2,201","60,490","3,882","53,790","2,686","54,900","1,710","60,880","2,101","60,860","2,670","58,990",811,"60,180","1,186","63,240","1,558","59,320","1,215","64,510","1,479","63,510","1,282","60,310","1,522","60,310","1,182","63,810","1,590","65,510","1,378","65,890","1,698","64,700","1,845","65,590","1,678","66,550","1,884","61,350","1,704","59,140","1,316","57,840","1,311","57,110","1,267","56,630","1,076","57,540","1,215","60,520","1,185","58,410","1,282","56,460","1,345","56,070","1,790","55,920","1,525","55,440","1,728"
North Dakota,"88,080","4,636","78,950","4,582","83,910","4,659","79,090","3,136","76,900","2,808","84,870","3,842","81,790","3,807","75,490","2,637","75,140","2,103","76,840","2,924","73,950","4,164","78,160","4,039","77,220","4,505","69,040","3,737","73,680","2,805","75,900","3,986","70,820","3,209","70,480","2,446","69,580","1,665","68,600","1,860","61,180","2,094","64,720","1,873","61,900","1,974","65,380","1,378","59,780","1,361","59,850","1,344","61,550","1,821","57,770","2,446","54,710","2,129","57,940","2,491","58,820","2,213","55,810","2,335","55,540","2,190","56,430","1,676","55,440","1,853","54,600","1,965","55,210","2,192","57,820","2,069","57,640","2,414","56,010","2,245","55,160","2,013","55,280","2,109","55,990","2,798"
Ohio,"80,520","3,638","75,680","3,045","71,980","2,360","71,970","3,364","72,420","1,850","78,370","3,650","75,800","2,772","76,140","2,374","74,990","2,371","68,920","2,418","68,650","2,521","63,900","1,793","66,250","3,196","60,570","1,809","58,630","2,276","60,130","1,616","63,710","2,073","64,580",881,"65,800","1,189","71,360","1,577","68,420",944,"67,800","1,604","67,950","1,542","70,410","1,505","70,490","1,283","69,870","1,105","73,460","1,252","69,850","1,749","70,270","2,845","66,130","1,636","63,680","1,987","67,040","1,896","62,560","1,147","62,790","1,321","64,590","1,207","62,820","1,601","65,590","1,574","66,510","1,501","66,360","1,522","63,940","1,377","64,410","1,508","65,630","1,470","62,330","1,326"
Oklahoma,"65,310","2,566","69,070","2,435","67,630","3,594","69,000","4,493","62,940","2,292","71,990","2,857","66,950","3,412","65,100","3,901","69,010","3,892","65,040","2,109","60,640","2,495","60,750","3,572","60,260","4,493","57,150","5,333","63,960","3,727","65,260","3,225","59,850","2,878","64,580","1,603","64,640","1,305","62,810","2,112","57,890","2,380","57,740","2,223","62,520","1,771","58,080","1,264","60,210","1,012","59,540","1,154","55,450","1,212","57,810","2,637","60,890","2,224","57,370","1,876","51,290","2,036","50,480","1,688","53,010","2,382","52,700","2,994","52,000","2,211","53,690","2,275","53,290","2,282","54,240","2,833","56,620","1,809","53,810","2,193","53,730","2,234","55,280","1,992","57,000","1,935"
Oregon,"89,700","3,925","91,030","3,875","92,510","3,657","93,980","3,526","92,180","4,297","90,190","6,878","85,070","4,495","78,410","3,189","81,060","3,583","75,500","3,348","78,360","3,058","75,780","3,859","63,960","3,769","73,500","2,639","68,410","3,078","69,390","2,164","70,260","2,090","69,110","2,314","72,520","1,926","73,010","1,972","70,190","2,081","67,730","2,134","64,700","1,659","67,360","1,561","69,040","1,412","69,010","1,257","72,660","1,600","71,850","2,214","70,530","3,479","68,160","3,272","66,340","2,381","69,790","1,861","61,780","2,215","66,500","2,328","65,660","4,193","63,670","2,292","63,990","2,111","65,380","3,289","66,380","2,751","62,110","2,709","63,540","2,570","57,070","2,716","57,680","2,008"
Pennsylvania,"80,060","2,465","81,880","3,690","76,970","2,765","83,380","2,358","84,910","4,094","85,540","3,910","79,360","2,011","76,890","2,316","79,260","3,454","77,850","2,599","77,780","2,868","71,010","2,917","72,000","3,833","70,430","2,096","68,580","1,856","67,210","2,281","67,090","2,094","67,810","1,319","72,060",826,"70,400","1,355","72,260","1,295","71,020","1,143","69,610","1,640","69,460","1,259","70,190","1,313","72,730","1,209","72,110","1,204","66,780","2,018","70,440","1,950","68,660","1,764","65,230","1,821","66,240","1,310","62,980","1,284","62,200","1,393","61,460","1,372","64,040","1,295","63,390","1,504","65,750","1,568","63,980","1,189","63,070","1,342","61,060","1,270","59,640","1,402","54,840","1,345"
Rhode Island,"92,290","3,960","83,980","4,963","85,980","4,393","86,090","4,847","96,170","4,056","85,020","6,035","76,580","4,118","82,060","5,074","83,300","5,281","78,550","3,611","71,740","4,182","75,470","5,150","73,520","5,028","75,470","2,787","74,070","3,384","66,030","3,075","71,680","2,402","72,680","2,035","74,640","3,363","78,790","2,687","80,100","2,717","75,900","2,233","75,650","3,112","72,330","2,021","70,050","1,445","76,450","1,918","72,150","1,741","75,560","3,502","73,450","4,797","63,680","4,090","69,140","1,937","67,840","2,634","62,710","2,594","67,250","3,105","62,590","2,947","65,030","2,301","69,860","2,568","69,040","3,103","71,390","3,789","70,190","3,572","68,070","2,719","64,190","2,346","58,260","2,286"
South Carolina,"76,780","2,833","70,890","2,210","65,840","2,773","71,810","2,481","72,380","2,376","75,180","2,161","70,650","2,561","68,430","2,676","68,970","2,607","69,370","4,025","59,710","2,919","57,830","2,888","56,870","3,117","57,110","3,877","58,660","2,850","53,980","2,292","57,900","2,027","57,850","1,567","59,100","1,572","64,260","2,257","59,050","2,008","61,710","1,847","61,070","1,611","62,250","1,814","62,450","2,021","63,100","1,711","64,240","1,602","64,490","3,056","60,060","2,365","62,700","2,944","64,800","2,626","55,780","2,686","58,620","2,237","52,290","1,927","56,720","2,949","57,910","2,398","62,800","3,022","54,540","2,427","61,080","2,751","62,140","2,818","56,340","2,216","52,230","2,247","54,740","2,518"
South Dakota,"79,850","3,297","83,860","4,581","71,620","3,622","84,840","3,048","84,190","5,198","77,870","4,576","73,130","3,249","71,410","5,001","71,380","4,558","73,350","3,926","70,930","3,354","68,280","4,559","69,720","3,808","71,080","3,955","65,290","2,253","63,600","2,891","62,970","2,840","64,500","1,814","72,340","1,395","67,460","1,308","67,710","2,446","66,190","2,100","64,880","1,570","63,940","1,624","62,550","1,574","66,330","1,431","62,370","1,175","63,370","1,670","59,190","1,829","54,340","2,095","55,190","1,875","56,750","3,089","58,390","2,327","55,670","2,087","54,000","1,376","51,960","1,645","53,700","1,875","55,250","2,289","53,330","1,682","52,470","1,481","51,030","1,703","47,290","1,830","52,320","2,501"
Tennessee,"75,860","3,052","74,580","3,025","69,700","2,733","71,370","3,031","65,940","2,164","68,630","3,352","68,950","1,774","69,390","2,674","69,310","2,713","65,550","1,771","60,960","2,200","56,270","2,994","56,600","4,484","55,480","3,830","56,810","3,180","56,940","3,442","53,580","1,745","57,030","1,391","55,660","1,698","59,870","1,622","60,660","1,125","60,440","1,827","60,090","1,668","60,710","1,911","61,160","1,835","59,830","1,323","58,300","1,590","64,600","2,317","61,550","2,360","56,060","2,485","57,550","2,032","55,670","2,433","56,250","2,019","50,380","1,668","50,010","1,878","51,570","1,930","49,370","1,899","51,820","2,991","49,890","2,433","52,540","1,972","46,820","2,267","46,350","1,452","45,240","1,553"
Texas,"81,490","1,240","81,110","2,138","79,560","1,953","77,390","1,751","82,050","2,324","81,740","2,144","73,530","1,687","75,400","1,664","74,400","2,135","74,240","1,796","72,740","1,660","69,340","1,730","67,100","1,775","69,220","2,106","68,610","1,255","66,050","1,553","65,630","1,609","66,830","1,046","65,180",945,"66,930","1,017","64,550","1,234","63,540",644,"65,340",866,"63,530","1,233","66,310",930,"68,320",856,"66,010","1,342","68,430","1,804","64,600","1,195","64,190","1,610","61,820","1,426","61,470","1,216","60,400","1,286","57,650","1,230","57,490","1,304","58,480","1,320","61,690","1,565","59,320","1,281","59,720","1,392","61,330","1,580","61,970","1,318","61,900","1,423","62,060","1,437"
Utah,"104,000","5,025","103,800","5,114","102,100","4,296","100,600","4,866","100,700","3,454","102,400","4,235","94,780","2,862","87,560","2,715","89,480","2,823","86,150","2,856","85,340","3,171","81,580","4,159","79,690","2,027","82,200","5,400","77,080","3,890","74,730","2,234","78,730","2,724","82,330","2,235","87,670","2,139","77,800","1,770","81,430","2,491","84,080","1,999","80,290","1,463","79,720","1,459","79,040","1,893","79,160","2,677","81,300","1,780","81,450","2,857","79,980","2,482","78,280","3,267","69,230","2,486","69,990","1,763","70,140","2,044","71,820","2,493","70,440","2,355","59,080","2,866","65,870","2,225","70,390","2,324","62,950","2,175","65,810","2,962","67,400","2,077","65,790","1,830","62,150","1,981"
Vermont,"85,260","4,597","87,400","4,686","76,960","4,438","87,350","3,985","80,670","4,912","90,050","3,738","86,170","2,890","79,900","4,150","80,050","3,931","77,670","1,741","76,630","3,377","78,140","3,987","85,520","5,239","71,590","3,891","73,440","4,003","69,840","2,703","77,660","3,120","73,640","2,024","71,090","1,377","68,870","2,032","77,480","1,887","77,770","2,008","74,700","2,004","69,990","1,581","71,010","1,371","68,210","1,578","67,700","1,575","73,550","2,489","71,080","2,872","64,150","3,160","60,480","2,337","64,890","2,383","70,310","3,743","62,340","1,919","67,360","2,741","61,480","2,577","67,960","2,909","71,720","2,603","69,350","2,577","63,050","3,409","63,090","2,572","67,780","2,456","60,860","2,650"
Virginia,"97,720","3,944","98,990","4,585","90,790","4,351","92,160","3,390","98,610","3,736","98,550","3,704","94,890","3,795","88,840","4,774","89,450","4,110","84,840","3,110","79,200","3,142","85,150","3,792","86,030","3,577","88,270","3,318","85,390","2,862","84,330","2,388","83,820","2,728","85,160","1,679","86,900","2,029","85,980","1,984","85,140","2,373","79,630","1,818","80,710","1,761","88,630","2,529","81,970","2,130","84,010","1,920","80,640","1,821","80,820","3,131","78,270","3,963","78,610","3,472","73,290","2,727","69,500","2,669","73,940","3,007","73,120","2,784","78,560","2,795","76,210","2,817","76,650","2,290","78,190","2,762","78,100","3,155","74,410","2,513","76,210","2,754","74,110","3,452","71,500","2,356"
Washington,"97,500","5,304","95,850","3,523","95,330","2,807","100,600","3,797","97,580","3,715","99,930","3,539","98,060","3,720","89,760","2,665","94,630","4,149","89,770","2,671","86,610","4,190","76,030","2,825","83,440","4,420","78,460","2,869","82,160","2,971","76,560","2,671","77,980","2,860","85,010","1,688","79,390","2,833","84,410","2,523","81,570","1,854","77,680","1,603","78,790","1,686","76,860","2,257","74,620","1,592","71,050","2,114","72,710","2,071","80,430","3,679","85,610","2,490","81,550","3,138","68,560","3,006","68,240","2,402","65,860","2,337","71,560","2,230","69,720","2,565","71,640","2,499","70,180","2,708","73,250","3,373","77,340","2,464","67,770","2,749","68,940","2,436","62,570","1,971","67,430","2,218"
West Virginia,"63,150","1,673","61,970","1,966","55,920","2,540","53,770","2,580","62,340","2,613","65,090","3,630","62,200","1,644","58,920","1,602","56,950","1,863","56,630","2,546","55,160","4,034","50,910","2,825","56,220","4,509","52,530","3,511","57,540","3,665","56,320","2,378","59,400","3,496","56,990","1,285","53,260","1,968","61,170","1,437","57,270","1,810","55,900","1,650","52,670","1,851","53,000","1,606","48,490","1,154","49,620","1,127","50,290","1,103","51,820","2,032","48,210","1,408","50,300","2,406","47,190","2,432","47,730","1,669","46,280","2,390","45,000","1,969","41,690","1,834","48,810","1,936","48,380","2,496","49,680","1,932","46,300","2,225","42,690","1,930","42,230","2,321","41,670","2,158","45,400","1,639"
Wisconsin,"82,560","3,298","81,750","3,847","78,170","2,736","80,300","3,597","80,850","5,789","81,630","2,815","77,030","2,508","79,650","3,649","79,610","4,608","76,370","2,356","71,390","1,915","74,750","2,772","67,520","3,432","72,130","3,052","70,130","2,258","70,110","2,784","69,910","1,993","72,120","1,135","71,780","1,194","74,520","1,511","77,050","1,708","68,490","1,807","72,180","2,110","74,850","1,582","75,810","1,562","75,820","1,878","77,090","1,628","80,770","3,322","74,610","2,295","72,460","2,105","74,770","3,327","78,580","2,529","69,500","2,498","63,750","2,689","68,500","2,256","65,650","2,147","67,120","1,960","66,740","2,842","70,750","2,340","65,420","3,498","67,790","2,059","60,600","3,027","55,910","2,213"
Wyoming,"78,680","2,568","79,200","4,462","77,920","2,452","81,580","4,499","78,500","2,646","78,940","4,572","76,920","4,787","74,700","3,995","72,570","3,932","73,830","3,986","78,470","2,607","71,680","2,599","88,040","5,206","72,710","4,135","75,990","3,726","73,410","3,066","72,480","3,028","73,860","3,000","74,770","2,211","70,840","1,981","70,120","2,240","68,590","2,313","71,650","1,809","68,850","1,618","65,670","1,612","66,410","1,950","67,760","1,806","65,880","2,273","63,640","2,376","61,160","2,637","57,860","1,604","60,490","2,180","65,090","3,629","59,090","2,342","62,130","2,920","61,260","2,914","64,380","2,166","67,650","2,954","63,200","2,620","68,450","3,617","60,420","2,213","57,560","2,735","64,200","1,970"
